day,date,year,month,day_of_month,day_of_week,is_weekend,ball_1,ball_2,ball_3,ball_4,ball_5,powerball,sum_main_balls,mean_main_balls,min_main_ball,max_main_ball,range_main_balls,odd_count,even_count,is_powerball_even
292,,2018,,,,0,33,36,40,44,50,19,203,40.6,33,50,17,1,4,0
293,,2018,,,,0,15,16,20,41,43,12,135,27.0,15,43,28,3,2,1
294,,2018,,,,0,2,24,31,45,46,10,148,29.6,2,46,44,2,3,1
295,,2018,,,,0,20,22,26,32,41,15,141,28.2,20,41,21,1,4,0
296,,2018,,,,0,11,24,29,45,49,11,158,31.6,11,49,38,4,1,0
297,,2018,,,,0,1,23,37,44,48,18,153,30.6,1,48,47,3,2,1
298,,2018,,,,0,12,13,15,21,22,3,83,16.6,12,22,10,3,2,0
299,,2018,,,,0,5,9,19,36,43,14,112,22.4,5,43,38,4,1,1
300,,2018,,,,0,8,17,22,43,48,4,138,27.6,8,48,40,2,3,1
301,,2018,,,,0,13,14,28,47,48,5,150,30.0,13,48,35,2,3,0
302,,2018,,,,0,18,29,36,41,45,1,169,33.8,18,45,27,3,2,0
303,,2018,,,,0,22,28,31,36,40,14,157,31.4,22,40,18,1,4,1
304,,2018,,,,0,11,28,39,40,45,16,163,32.6,11,45,34,3,2,1
305,,2018,,,,0,1,5,19,25,46,7,96,19.2,1,46,45,4,1,0
306,,2018,,,,0,15,19,22,41,43,11,140,28.0,15,43,28,4,1,0
307,,2018,,,,0,9,16,20,26,41,15,112,22.4,9,41,32,2,3,0
308,,2018,,,,0,1,23,37,43,46,11,150,30.0,1,46,45,4,1,0
309,,2018,,,,0,23,35,39,40,44,8,181,36.2,23,44,21,3,2,1
310,,2018,,,,0,4,9,35,43,45,5,136,27.2,4,45,41,4,1,0
311,,2018,,,,0,4,12,22,41,46,5,125,25.0,4,46,42,1,4,0
312,,2018,,,,0,4,13,14,26,35,3,92,18.4,4,35,31,2,3,0
313,,2018,,,,0,7,10,13,39,45,5,114,22.8,7,45,38,4,1,0
314,,2018,,,,0,3,16,26,33,43,6,121,24.2,3,43,40,3,2,1
315,,2018,,,,0,3,8,12,24,28,10,75,15.0,3,28,25,1,4,1
316,,2018,,,,0,7,30,33,42,49,19,161,32.2,7,49,42,3,2,0
317,,2018,,,,0,1,11,16,22,48,13,98,19.6,1,48,47,2,3,0
318,,2018,,,,0,21,36,37,39,44,13,177,35.4,21,44,23,3,2,0
319,,2018,,,,0,27,36,37,43,45,12,188,37.6,27,45,18,4,1,1
320,,2018,,,,0,10,24,30,45,48,16,157,31.4,10,48,38,1,4,1
321,,2019,,,,0,6,25,29,32,48,18,140,28.0,6,48,42,2,3,1
