day,date,year,month,day_of_month,day_of_week,is_weekend,ball_1,ball_2,ball_3,ball_4,ball_5,powerball,sum_main_balls,mean_main_balls,min_main_ball,max_main_ball,range_main_balls,odd_count,even_count,is_powerball_even
1929,2011-10-14,2011,10,14,4,0,15,20,21,31,35,5,122,24.4,15,35,20,4,1,0
1930,2011-10-18,2011,10,18,1,0,2,8,12,15,32,13,69,13.8,2,32,30,1,4,0
1931,2011-10-21,2011,10,21,4,0,2,16,23,39,42,9,122,24.4,2,42,40,2,3,0
1932,2011-10-25,2011,10,25,1,0,11,12,20,35,38,1,116,23.2,11,38,27,2,3,0
1933,2011-10-28,2011,10,28,4,0,3,15,36,37,41,6,132,26.4,3,41,38,4,1,1
1934,2011-11-01,2011,11,1,1,0,13,23,34,39,43,7,152,30.4,13,43,30,4,1,0
1935,2011-11-04,2011,11,4,4,0,9,25,31,34,42,10,141,28.2,9,42,33,3,2,1
1936,2011-11-08,2011,11,8,1,0,8,10,11,15,45,20,89,17.8,8,45,37,3,2,1
1937,2011-11-11,2011,11,11,4,0,1,6,7,10,35,14,59,11.8,1,35,34,3,2,1
1938,2011-11-15,2011,11,15,1,0,8,18,30,38,44,5,138,27.6,8,44,36,0,5,0
1939,2011-11-18,2011,11,18,4,0,9,24,36,37,45,14,151,30.2,9,45,36,3,2,1
1940,2011-11-22,2011,11,22,1,0,5,24,29,34,44,18,136,27.2,5,44,39,2,3,1
1941,2011-11-25,2011,11,25,4,0,23,26,29,41,44,14,163,32.6,23,44,21,3,2,1
1942,2011-11-29,2011,11,29,1,0,12,27,28,32,34,5,133,26.6,12,34,22,1,4,0
1943,2011-12-02,2011,12,2,4,0,5,6,25,38,40,16,114,22.8,5,40,35,2,3,1
1944,2011-12-06,2011,12,6,1,0,6,15,16,28,41,1,106,21.2,6,41,35,2,3,0
1945,2011-12-09,2011,12,9,4,0,1,3,18,36,37,11,95,19.0,1,37,36,3,2,0
1946,2011-12-13,2011,12,13,1,0,14,16,22,32,35,13,119,23.8,14,35,21,1,4,0
1947,2011-12-16,2011,12,16,4,0,14,26,28,33,45,11,146,29.2,14,45,31,2,3,0
1948,2011-12-20,2011,12,20,1,0,20,21,25,37,40,5,143,28.6,20,40,20,3,2,0
1949,2011-12-23,2011,12,23,4,0,7,13,21,22,40,20,103,20.6,7,40,33,3,2,1
1950,2011-12-27,2011,12,27,1,0,10,12,17,24,26,3,89,17.8,10,26,16,1,4,0
1951,2011-12-30,2011,12,30,4,0,11,15,20,33,37,16,116,23.2,11,37,26,4,1,1
1952,2012-01-03,2012,1,3,1,0,3,5,8,17,41,6,74,14.8,3,41,38,4,1,1
1953,2012-01-06,2012,1,6,4,0,1,21,29,32,34,20,117,23.4,1,34,33,3,2,1
1954,2012-01-10,2012,1,10,1,0,18,20,24,26,40,13,128,25.6,18,40,22,0,5,0
1955,2012-01-13,2012,1,13,4,0,15,20,23,25,40,10,123,24.6,15,40,25,3,2,1
1956,2012-01-17,2012,1,17,1,0,13,19,26,43,45,9,146,29.2,13,45,32,4,1,0
1957,2012-01-20,2012,1,20,4,0,10,15,22,29,35,18,111,22.2,10,35,25,3,2,1
1958,2012-01-24,2012,1,24,1,0,4,7,11,26,36,5,84,16.8,4,36,32,2,3,0
1959,2012-01-27,2012,1,27,4,0,2,7,28,36,39,5,112,22.4,2,39,37,2,3,0
1960,2012-01-31,2012,1,31,1,0,12,15,25,32,41,15,125,25.0,12,41,29,3,2,0
1961,2012-02-03,2012,2,3,4,0,7,9,14,15,43,15,88,17.6,7,43,36,4,1,0
1962,2012-02-07,2012,2,7,1,0,2,11,14,38,45,13,110,22.0,2,45,43,2,3,0
1963,2012-02-10,2012,2,10,4,0,6,19,23,29,35,3,112,22.4,6,35,29,4,1,0
1964,2012-02-14,2012,2,14,1,0,20,30,31,32,44,17,157,31.4,20,44,24,1,4,0
1965,2012-02-17,2012,2,17,4,0,8,26,31,38,45,7,148,29.6,8,45,37,2,3,0
1966,2012-02-21,2012,2,21,1,0,25,27,28,32,43,18,155,31.0,25,43,18,3,2,1
1967,2012-02-24,2012,2,24,4,0,17,21,26,40,45,15,149,29.8,17,45,28,3,2,0
1968,2012-02-28,2012,2,28,1,0,16,24,26,32,45,1,143,28.6,16,45,29,1,4,0
1969,2012-03-02,2012,3,2,4,0,13,24,41,43,45,19,166,33.2,13,45,32,4,1,0
1970,2012-03-06,2012,3,6,1,0,1,35,36,37,45,7,154,30.8,1,45,44,4,1,0
1971,2012-03-09,2012,3,9,4,0,2,21,22,29,40,11,114,22.8,2,40,38,2,3,0
1972,2012-03-13,2012,3,13,1,0,3,6,26,32,37,4,104,20.8,3,37,34,2,3,1
1973,2012-03-16,2012,3,16,4,0,14,18,37,41,44,3,154,30.8,14,44,30,2,3,0
1974,2012-03-20,2012,3,20,1,0,9,14,21,28,44,12,116,23.2,9,44,35,2,3,1
1975,2012-03-23,2012,3,23,4,0,6,15,23,39,45,19,128,25.6,6,45,39,4,1,0
1976,2012-03-27,2012,3,27,1,0,8,11,23,44,45,2,131,26.2,8,45,37,3,2,1
1977,2012-03-30,2012,3,30,4,0,3,5,10,18,39,18,75,15.0,3,39,36,3,2,1
1978,2012-04-03,2012,4,3,1,0,4,11,12,17,42,15,86,17.2,4,42,38,2,3,0
1979,2012-04-10,2012,4,10,1,0,13,28,30,41,43,11,155,31.0,13,43,30,3,2,0
1980,2012-04-13,2012,4,13,4,0,2,9,23,43,44,17,121,24.2,2,44,42,3,2,0
1981,2012-04-17,2012,4,17,1,0,14,15,29,30,34,7,122,24.4,14,34,20,2,3,0
1982,2012-04-20,2012,4,20,4,0,13,20,24,25,29,11,111,22.2,13,29,16,3,2,0
1983,2012-04-24,2012,4,24,1,0,3,5,22,31,45,5,106,21.2,3,45,42,4,1,0
1984,2012-04-27,2012,4,27,4,0,4,6,12,23,38,18,83,16.6,4,38,34,1,4,1
1985,2012-05-01,2012,5,1,1,0,12,17,24,30,36,14,119,23.8,12,36,24,1,4,1
1986,2012-05-04,2012,5,4,4,0,1,6,16,34,40,18,97,19.4,1,40,39,1,4,1
1987,2012-05-08,2012,5,8,1,0,4,9,10,16,20,4,59,11.8,4,20,16,1,4,1
1988,2012-05-11,2012,5,11,4,0,6,7,17,20,23,17,73,14.6,6,23,17,3,2,0
1989,2012-05-15,2012,5,15,1,0,4,7,8,19,25,12,63,12.6,4,25,21,3,2,1
1990,2012-05-18,2012,5,18,4,0,2,14,20,32,36,1,104,20.8,2,36,34,0,5,0
1991,2012-05-22,2012,5,22,1,0,1,3,22,31,38,11,95,19.0,1,38,37,3,2,0
1992,2012-05-25,2012,5,25,4,0,1,9,19,26,32,17,87,17.4,1,32,31,3,2,0
1993,2012-05-29,2012,5,29,1,0,2,6,8,30,44,10,90,18.0,2,44,42,0,5,1
1994,2012-06-01,2012,6,1,4,0,9,12,15,28,32,14,96,19.2,9,32,23,2,3,1
1995,2012-06-05,2012,6,5,1,0,9,10,26,32,33,7,110,22.0,9,33,24,2,3,0
1996,2012-06-08,2012,6,8,4,0,14,15,32,36,40,7,137,27.4,14,40,26,1,4,0
1997,2012-06-12,2012,6,12,1,0,2,16,22,36,43,19,119,23.8,2,43,41,1,4,0
1998,2012-06-15,2012,6,15,4,0,2,21,22,24,41,17,110,22.0,2,41,39,2,3,0
1999,2012-06-19,2012,6,19,1,0,12,21,27,36,45,17,141,28.2,12,45,33,3,2,0
2000,2012-06-22,2012,6,22,4,0,3,7,17,21,27,2,75,15.0,3,27,24,5,0,1
2001,2012-06-26,2012,6,26,1,0,2,17,22,39,44,20,124,24.8,2,44,42,2,3,1
2002,2012-06-29,2012,6,29,4,0,2,4,6,19,31,20,62,12.4,2,31,29,2,3,1
2003,2012-07-03,2012,7,3,1,0,16,19,37,38,39,13,149,29.8,16,39,23,3,2,0
2004,2012-07-06,2012,7,6,4,0,3,10,12,34,36,17,95,19.0,3,36,33,1,4,0
2005,2012-07-10,2012,7,10,1,0,8,9,15,23,36,11,91,18.2,8,36,28,3,2,0
2006,2012-07-13,2012,7,13,4,0,4,11,16,27,38,17,96,19.2,4,38,34,2,3,0
2007,2012-07-17,2012,7,17,1,0,1,4,20,23,34,16,82,16.4,1,34,33,2,3,1
2008,2012-07-20,2012,7,20,4,0,5,20,24,33,41,3,123,24.6,5,41,36,3,2,0
2009,2012-07-24,2012,7,24,1,0,2,5,7,15,21,6,50,10.0,2,21,19,4,1,1
2010,2012-07-27,2012,7,27,4,0,6,8,15,18,38,15,85,17.0,6,38,32,1,4,0
2011,2012-07-31,2012,7,31,1,0,7,14,23,27,32,20,103,20.6,7,32,25,3,2,1
2012,2012-08-03,2012,8,3,4,0,2,10,22,35,41,16,110,22.0,2,41,39,2,3,1
2013,2012-08-07,2012,8,7,1,0,13,20,21,26,44,8,124,24.8,13,44,31,2,3,1
2014,2012-08-10,2012,8,10,4,0,2,9,26,27,45,1,109,21.8,2,45,43,3,2,0
2015,2012-08-14,2012,8,14,1,0,5,21,26,28,33,19,113,22.6,5,33,28,3,2,0
2016,2012-08-17,2012,8,17,4,0,13,15,19,40,42,12,129,25.8,13,42,29,3,2,1
2017,2012-08-21,2012,8,21,1,0,14,16,19,38,43,3,130,26.0,14,43,29,2,3,0
2018,2012-08-24,2012,8,24,4,0,3,9,14,24,26,3,76,15.2,3,26,23,2,3,0
2019,2012-08-28,2012,8,28,1,0,1,7,8,11,40,1,67,13.4,1,40,39,3,2,0
2020,2012-08-31,2012,8,31,4,0,5,7,9,20,29,20,70,14.0,5,29,24,4,1,1
2021,2012-09-04,2012,9,4,1,0,6,15,19,30,45,14,115,23.0,6,45,39,3,2,1
2022,2012-09-07,2012,9,7,4,0,9,14,17,34,41,17,115,23.0,9,41,32,3,2,0
2023,2012-09-11,2012,9,11,1,0,13,32,34,36,45,10,160,32.0,13,45,32,2,3,1
2024,2012-09-14,2012,9,14,4,0,15,18,26,33,41,7,133,26.6,15,41,26,3,2,0
2025,2012-09-18,2012,9,18,1,0,1,27,37,40,42,16,147,29.4,1,42,41,3,2,1
2026,2012-09-21,2012,9,21,4,0,13,16,24,39,43,4,135,27.0,13,43,30,3,2,1
2027,2012-09-25,2012,9,25,1,0,2,28,32,34,45,17,141,28.2,2,45,43,1,4,0
2028,2012-09-28,2012,9,28,4,0,1,6,7,40,41,17,95,19.0,1,41,40,3,2,0
2029,2012-10-02,2012,10,2,1,0,11,18,23,31,45,13,128,25.6,11,45,34,4,1,0
2030,2012-10-05,2012,10,5,4,0,1,9,11,39,40,18,100,20.0,1,40,39,4,1,1
2031,2012-10-09,2012,10,9,1,0,3,5,6,22,26,17,62,12.4,3,26,23,2,3,0
2032,2012-10-12,2012,10,12,4,0,5,10,17,35,41,16,108,21.6,5,41,36,4,1,1
2033,2012-10-16,2012,10,16,1,0,7,9,11,29,41,8,97,19.4,7,41,34,5,0,1
2034,2012-10-19,2012,10,19,4,0,14,17,23,35,39,3,128,25.6,14,39,25,4,1,0
2035,2012-10-23,2012,10,23,1,0,8,23,24,31,42,6,128,25.6,8,42,34,2,3,1
2036,2012-10-26,2012,10,26,4,0,1,8,12,19,34,18,74,14.8,1,34,33,2,3,1
2037,2012-10-30,2012,10,30,1,0,5,16,20,41,42,20,124,24.8,5,42,37,2,3,1
2038,2012-11-02,2012,11,2,4,0,4,11,25,26,41,12,107,21.4,4,41,37,3,2,1
2039,2012-11-06,2012,11,6,1,0,9,17,18,37,41,9,122,24.4,9,41,32,4,1,0
2040,2012-11-09,2012,11,9,4,0,7,14,17,27,40,16,105,21.0,7,40,33,3,2,1
2041,2012-11-13,2012,11,13,1,0,5,7,13,18,19,8,62,12.4,5,19,14,4,1,1
2042,2012-11-16,2012,11,16,4,0,1,4,6,14,15,12,40,8.0,1,15,14,2,3,1
2043,2012-11-20,2012,11,20,1,0,3,17,26,28,33,1,107,21.4,3,33,30,3,2,0
2044,2012-11-23,2012,11,23,4,0,5,33,34,37,42,5,151,30.2,5,42,37,3,2,0
2045,2012-11-27,2012,11,27,1,0,9,17,30,34,44,18,134,26.8,9,44,35,2,3,1
2046,2012-11-30,2012,11,30,4,0,6,25,33,42,44,14,150,30.0,6,44,38,2,3,1
2047,2012-12-04,2012,12,4,1,0,5,11,20,34,45,20,115,23.0,5,45,40,3,2,1
2048,2012-12-07,2012,12,7,4,0,4,17,33,42,45,10,141,28.2,4,45,41,3,2,1
2049,2012-12-11,2012,12,11,1,0,11,16,25,28,33,1,113,22.6,11,33,22,3,2,0
2050,2012-12-14,2012,12,14,4,0,5,13,20,29,35,14,102,20.4,5,35,30,4,1,1
2051,2012-12-18,2012,12,18,1,0,13,34,36,37,39,16,159,31.8,13,39,26,3,2,1
2052,2012-12-21,2012,12,21,4,0,13,14,19,23,37,3,106,21.2,13,37,24,4,1,0
2053,2012-12-28,2012,12,28,4,0,1,12,14,32,36,16,95,19.0,1,36,35,1,4,1
2054,2013-01-01,2013,1,1,1,0,1,4,13,21,30,18,69,13.8,1,30,29,3,2,1
2055,2013-01-04,2013,1,4,4,0,10,18,21,38,44,4,131,26.2,10,44,34,1,4,1
2056,2013-01-08,2013,1,8,1,0,8,11,12,23,24,16,78,15.6,8,24,16,2,3,1
2057,2013-01-11,2013,1,11,4,0,1,4,14,20,33,4,72,14.4,1,33,32,2,3,1
2058,2013-01-15,2013,1,15,1,0,12,17,22,36,37,2,124,24.8,12,37,25,2,3,1
2059,2013-01-18,2013,1,18,4,0,13,19,29,35,39,11,135,27.0,13,39,26,5,0,0
2060,2013-01-22,2013,1,22,1,0,3,10,11,28,31,16,83,16.6,3,31,28,3,2,1
2061,2013-01-25,2013,1,25,4,0,7,15,20,23,25,12,90,18.0,7,25,18,4,1,1
2062,2013-01-29,2013,1,29,1,0,9,21,29,37,38,14,134,26.8,9,38,29,4,1,1
2063,2013-02-01,2013,2,1,4,0,23,27,32,43,44,20,169,33.8,23,44,21,3,2,1
2064,2013-02-05,2013,2,5,1,0,5,18,22,28,29,20,102,20.4,5,29,24,2,3,1
2065,2013-02-08,2013,2,8,4,0,22,25,36,38,44,3,165,33.0,22,44,22,1,4,0
2066,2013-02-12,2013,2,12,1,0,2,20,38,39,45,5,144,28.8,2,45,43,2,3,0
2067,2013-02-15,2013,2,15,4,0,3,13,26,28,34,3,104,20.8,3,34,31,2,3,0
2068,2013-02-19,2013,2,19,1,0,1,5,6,31,42,20,85,17.0,1,42,41,3,2,1
2069,2013-02-22,2013,2,22,4,0,4,16,28,32,42,19,122,24.4,4,42,38,0,5,0
2070,2013-02-26,2013,2,26,1,0,1,7,14,21,32,7,75,15.0,1,32,31,3,2,0
2071,2013-03-01,2013,3,1,4,0,13,30,33,35,45,3,156,31.2,13,45,32,4,1,0
2072,2013-03-05,2013,3,5,1,0,9,12,22,26,38,4,107,21.4,9,38,29,1,4,1
2073,2013-03-08,2013,3,8,4,0,8,19,24,34,37,15,122,24.4,8,37,29,2,3,0
2074,2013-03-12,2013,3,12,1,0,1,6,26,35,42,6,110,22.0,1,42,41,2,3,1
2075,2013-03-15,2013,3,15,4,0,22,23,29,35,38,7,147,29.4,22,38,16,3,2,0
2076,2013-03-19,2013,3,19,1,0,5,7,11,25,35,18,83,16.6,5,35,30,5,0,1
2077,2013-03-22,2013,3,22,4,0,1,5,7,9,14,15,36,7.2,1,14,13,4,1,0
2078,2013-03-26,2013,3,26,1,0,1,18,31,37,40,13,127,25.4,1,40,39,3,2,0
2079,2013-04-02,2013,4,2,1,0,4,6,8,11,13,13,42,8.4,4,13,9,2,3,0
2080,2013-04-05,2013,4,5,4,0,4,9,17,22,23,6,75,15.0,4,23,19,3,2,1
2081,2013-04-09,2013,4,9,1,0,8,9,20,38,39,19,114,22.8,8,39,31,2,3,0
2082,2013-04-12,2013,4,12,4,0,5,12,36,37,40,7,130,26.0,5,40,35,2,3,0
2083,2013-04-16,2013,4,16,1,0,8,12,29,32,44,19,125,25.0,8,44,36,1,4,0
2084,2013-04-19,2013,4,19,4,0,10,13,26,28,39,2,116,23.2,10,39,29,2,3,1
2085,2013-04-23,2013,4,23,1,0,8,12,15,21,26,17,82,16.4,8,26,18,2,3,0
2086,2013-04-26,2013,4,26,4,0,13,16,30,43,44,9,146,29.2,13,44,31,2,3,0
2087,2013-04-30,2013,4,30,1,0,12,24,28,31,32,2,127,25.4,12,32,20,1,4,1
2088,2013-05-03,2013,5,3,4,0,10,19,21,27,40,3,117,23.4,10,40,30,3,2,0
2089,2013-05-07,2013,5,7,1,0,4,5,21,37,38,6,105,21.0,4,38,34,3,2,1
2090,2013-05-10,2013,5,10,4,0,2,4,16,18,26,5,66,13.2,2,26,24,0,5,0
2091,2013-05-14,2013,5,14,1,0,1,13,19,29,37,1,99,19.8,1,37,36,5,0,0
2092,2013-05-17,2013,5,17,4,0,13,19,20,22,43,2,117,23.4,13,43,30,3,2,1
2093,2013-05-21,2013,5,21,1,0,10,11,17,37,44,18,119,23.8,10,44,34,3,2,1
2094,2013-05-24,2013,5,24,4,0,3,10,15,30,38,3,96,19.2,3,38,35,2,3,0
2095,2013-05-28,2013,5,28,1,0,25,26,29,31,34,14,145,29.0,25,34,9,3,2,1
2096,2013-05-31,2013,5,31,4,0,3,7,19,34,44,2,107,21.4,3,44,41,3,2,1
2097,2013-06-04,2013,6,4,1,0,17,25,28,34,40,12,144,28.8,17,40,23,2,3,1
2098,2013-06-07,2013,6,7,4,0,14,15,19,35,38,4,121,24.2,14,38,24,3,2,1
2099,2013-06-11,2013,6,11,1,0,6,17,22,34,36,20,115,23.0,6,36,30,1,4,1
2100,2013-06-14,2013,6,14,4,0,15,23,31,32,35,9,136,27.2,15,35,20,4,1,0
2101,2013-06-18,2013,6,18,1,0,1,5,13,14,16,3,49,9.8,1,16,15,3,2,0
2102,2013-06-21,2013,6,21,4,0,7,26,35,36,42,18,146,29.2,7,42,35,2,3,1
2103,2013-06-25,2013,6,25,1,0,2,6,18,30,34,12,90,18.0,2,34,32,0,5,1
2104,2013-06-28,2013,6,28,4,0,3,9,27,32,41,1,112,22.4,3,41,38,4,1,0
2105,2013-07-02,2013,7,2,1,0,7,12,13,18,20,1,70,14.0,7,20,13,2,3,0
2106,2013-07-05,2013,7,5,4,0,6,25,26,42,44,12,143,28.6,6,44,38,1,4,1
2107,2013-07-09,2013,7,9,1,0,1,6,26,30,37,10,100,20.0,1,37,36,2,3,1
2108,2013-07-12,2013,7,12,4,0,7,15,30,33,43,12,128,25.6,7,43,36,4,1,1
2109,2013-07-16,2013,7,16,1,0,5,7,8,31,37,18,88,17.6,5,37,32,4,1,1
2110,2013-07-19,2013,7,19,4,0,6,12,28,33,42,16,121,24.2,6,42,36,1,4,1
2111,2013-07-23,2013,7,23,1,0,6,8,12,19,36,6,81,16.2,6,36,30,1,4,1
2112,2013-07-26,2013,7,26,4,0,1,5,8,21,30,16,65,13.0,1,30,29,3,2,1
2113,2013-07-30,2013,7,30,1,0,3,4,5,20,44,9,76,15.2,3,44,41,2,3,0
2114,2013-08-02,2013,8,2,4,0,1,2,13,29,34,18,79,15.8,1,34,33,3,2,1
2115,2013-08-06,2013,8,6,1,0,10,12,25,37,41,3,125,25.0,10,41,31,3,2,0
2116,2013-08-09,2013,8,9,4,0,10,22,23,31,45,16,131,26.2,10,45,35,3,2,1
2117,2013-08-13,2013,8,13,1,0,12,15,32,42,44,16,145,29.0,12,44,32,1,4,1
2118,2013-08-16,2013,8,16,4,0,13,15,18,21,45,9,112,22.4,13,45,32,4,1,0
2119,2013-08-20,2013,8,20,1,0,10,18,35,41,43,16,147,29.4,10,43,33,3,2,1
2120,2013-08-23,2013,8,23,4,0,3,10,22,25,27,3,87,17.4,3,27,24,3,2,0
2121,2013-08-27,2013,8,27,1,0,4,23,24,35,43,20,129,25.8,4,43,39,3,2,1
2122,2013-08-30,2013,8,30,4,0,9,13,17,38,41,1,118,23.6,9,41,32,4,1,0
2123,2013-09-03,2013,9,3,1,0,17,28,32,33,36,14,146,29.2,17,36,19,2,3,1
2124,2013-09-06,2013,9,6,4,0,15,16,24,29,40,10,124,24.8,15,40,25,2,3,1
2125,2013-09-10,2013,9,10,1,0,6,13,16,22,32,1,89,17.8,6,32,26,1,4,0
2126,2013-09-13,2013,9,13,4,0,8,19,27,30,40,18,124,24.8,8,40,32,2,3,1
2127,2013-09-17,2013,9,17,1,0,11,18,22,27,29,11,107,21.4,11,29,18,3,2,0
2128,2013-09-20,2013,9,20,4,0,15,22,29,30,38,13,134,26.8,15,38,23,2,3,0
2129,2013-09-24,2013,9,24,1,0,6,23,25,26,43,2,123,24.6,6,43,37,3,2,1
2130,2013-09-27,2013,9,27,4,0,6,13,21,28,31,3,99,19.8,6,31,25,3,2,0
2131,2013-10-01,2013,10,1,1,0,1,19,24,35,37,7,116,23.2,1,37,36,4,1,0
2132,2013-10-04,2013,10,4,4,0,3,7,11,24,28,12,73,14.6,3,28,25,3,2,1
2133,2013-10-08,2013,10,8,1,0,31,39,42,43,45,10,200,40.0,31,45,14,4,1,1
2134,2013-10-11,2013,10,11,4,0,16,18,20,29,36,14,119,23.8,16,36,20,1,4,1
2135,2013-10-15,2013,10,15,1,0,27,32,35,41,45,5,180,36.0,27,45,18,4,1,0
2136,2013-10-18,2013,10,18,4,0,1,17,19,20,34,1,91,18.2,1,34,33,3,2,0
2137,2013-10-22,2013,10,22,1,0,9,15,19,24,30,20,97,19.4,9,30,21,3,2,1
2138,2013-10-25,2013,10,25,4,0,8,24,27,28,35,12,122,24.4,8,35,27,2,3,1
2139,2013-10-29,2013,10,29,1,0,6,16,35,36,43,18,136,27.2,6,43,37,2,3,1
2140,2013-11-01,2013,11,1,4,0,6,15,16,37,44,6,118,23.6,6,44,38,2,3,1
2141,2013-11-05,2013,11,5,1,0,12,26,32,42,43,10,155,31.0,12,43,31,1,4,1
2142,2013-11-08,2013,11,8,4,0,11,20,22,30,43,6,126,25.2,11,43,32,2,3,1
2143,2013-11-12,2013,11,12,1,0,2,15,22,33,35,16,107,21.4,2,35,33,3,2,1
2144,2013-11-15,2013,11,15,4,0,3,31,35,37,45,4,151,30.2,3,45,42,5,0,1
2145,2013-11-19,2013,11,19,1,0,13,19,20,24,26,4,102,20.4,13,26,13,2,3,1
2146,2013-11-22,2013,11,22,4,0,11,15,16,20,31,9,93,18.6,11,31,20,3,2,0
2147,2013-11-26,2013,11,26,1,0,5,16,19,33,34,2,107,21.4,5,34,29,3,2,1
2148,2013-11-29,2013,11,29,4,0,11,12,17,18,27,13,85,17.0,11,27,16,3,2,0
2149,2013-12-03,2013,12,3,1,0,12,17,26,27,30,1,112,22.4,12,30,18,2,3,0
2150,2013-12-06,2013,12,6,4,0,13,15,21,28,31,19,108,21.6,13,31,18,4,1,0
2151,2013-12-10,2013,12,10,1,0,1,16,21,31,37,18,106,21.2,1,37,36,4,1,1
2152,2013-12-13,2013,12,13,4,0,1,11,18,30,41,15,101,20.2,1,41,40,3,2,0
2153,2013-12-17,2013,12,17,1,0,2,7,11,26,33,6,79,15.8,2,33,31,3,2,1
2154,2013-12-20,2013,12,20,4,0,10,12,16,28,37,10,103,20.6,10,37,27,1,4,1
2155,2013-12-24,2013,12,24,1,0,1,16,23,41,44,9,125,25.0,1,44,43,3,2,0
2156,2013-12-27,2013,12,27,4,0,4,16,19,34,39,16,112,22.4,4,39,35,2,3,1
2157,2013-12-31,2013,12,31,1,0,6,14,20,31,34,12,105,21.0,6,34,28,1,4,1
2158,2014-01-03,2014,1,3,4,0,10,11,19,23,28,3,91,18.2,10,28,18,3,2,0
2159,2014-01-07,2014,1,7,1,0,28,37,39,43,44,18,191,38.2,28,44,16,3,2,1
2160,2014-01-10,2014,1,10,4,0,4,7,24,36,39,7,110,22.0,4,39,35,2,3,0
2161,2014-01-14,2014,1,14,1,0,31,34,37,42,43,8,187,37.4,31,43,12,3,2,1
2162,2014-01-17,2014,1,17,4,0,10,16,23,26,33,1,108,21.6,10,33,23,2,3,0
2163,2014-01-21,2014,1,21,1,0,1,6,9,15,39,9,70,14.0,1,39,38,4,1,0
2164,2014-01-24,2014,1,24,4,0,10,15,20,33,38,7,116,23.2,10,38,28,2,3,0
2165,2014-01-28,2014,1,28,1,0,1,8,22,40,43,13,114,22.8,1,43,42,2,3,0
2166,2014-01-31,2014,1,31,4,0,10,20,25,26,42,14,123,24.6,10,42,32,1,4,1
2167,2014-02-04,2014,2,4,1,0,4,20,21,29,40,10,114,22.8,4,40,36,2,3,1
2168,2014-02-07,2014,2,7,4,0,7,13,20,21,36,9,97,19.4,7,36,29,3,2,0
2169,2014-02-11,2014,2,11,1,0,3,7,10,13,40,5,73,14.6,3,40,37,3,2,0
2170,2014-02-14,2014,2,14,4,0,6,9,18,21,24,8,78,15.6,6,24,18,2,3,1
2171,2014-02-18,2014,2,18,1,0,2,26,36,42,43,3,149,29.8,2,43,41,1,4,0
2172,2014-02-21,2014,2,21,4,0,2,8,19,38,44,11,111,22.2,2,44,42,1,4,0
2173,2014-02-25,2014,2,25,1,0,4,7,12,27,44,17,94,18.8,4,44,40,2,3,0
2174,2014-02-28,2014,2,28,4,0,11,14,32,42,45,18,144,28.8,11,45,34,2,3,1
2175,2014-03-04,2014,3,4,1,0,2,7,26,28,30,4,93,18.6,2,30,28,1,4,1
2176,2014-03-07,2014,3,7,4,0,16,18,22,37,38,3,131,26.2,16,38,22,1,4,0
2177,2014-03-11,2014,3,11,1,0,9,19,21,25,37,16,111,22.2,9,37,28,5,0,1
2178,2014-03-14,2014,3,14,4,0,3,15,29,34,44,7,125,25.0,3,44,41,3,2,0
2179,2014-03-18,2014,3,18,1,0,1,13,17,32,35,13,98,19.6,1,35,34,4,1,0
2180,2014-03-21,2014,3,21,4,0,7,8,14,18,38,14,85,17.0,7,38,31,1,4,1
2181,2014-03-25,2014,3,25,1,0,2,17,19,29,34,3,101,20.2,2,34,32,3,2,0
2182,2014-03-28,2014,3,28,4,0,2,3,7,35,41,16,88,17.6,2,41,39,4,1,1
2183,2014-04-01,2014,4,1,1,0,14,17,24,27,34,4,116,23.2,14,34,20,2,3,1
2184,2014-04-04,2014,4,4,4,0,3,16,22,24,44,15,109,21.8,3,44,41,1,4,0
2185,2014-04-08,2014,4,8,1,0,1,2,10,33,45,18,91,18.2,1,45,44,3,2,1
2186,2014-04-11,2014,4,11,4,0,17,23,33,41,42,18,156,31.2,17,42,25,4,1,1
2187,2014-04-15,2014,4,15,1,0,2,6,10,11,37,14,66,13.2,2,37,35,2,3,1
2188,2014-04-22,2014,4,22,1,0,3,22,28,30,42,11,125,25.0,3,42,39,1,4,0
2189,2014-04-25,2014,4,25,4,0,13,15,28,29,30,7,115,23.0,13,30,17,3,2,0
2190,2014-04-29,2014,4,29,1,0,12,20,31,40,44,14,147,29.4,12,44,32,1,4,1
2191,2014-05-02,2014,5,2,4,0,11,14,24,36,41,11,126,25.2,11,41,30,2,3,0
2192,2014-05-06,2014,5,6,1,0,4,15,26,37,40,20,122,24.4,4,40,36,2,3,1
2193,2014-05-09,2014,5,9,4,0,1,5,22,26,34,16,88,17.6,1,34,33,2,3,1
2194,2014-05-13,2014,5,13,1,0,1,4,20,24,38,20,87,17.4,1,38,37,1,4,1
2195,2014-05-16,2014,5,16,4,0,8,22,25,34,37,5,126,25.2,8,37,29,2,3,0
2196,2014-05-20,2014,5,20,1,0,3,8,21,35,45,7,112,22.4,3,45,42,4,1,0
2197,2014-05-23,2014,5,23,4,0,12,22,40,42,43,12,159,31.8,12,43,31,1,4,1
2198,2014-05-27,2014,5,27,1,0,4,11,24,26,31,10,96,19.2,4,31,27,2,3,1
2199,2014-05-30,2014,5,30,4,0,1,3,35,40,43,17,122,24.4,1,43,42,4,1,0
2200,2014-06-03,2014,6,3,1,0,23,28,30,41,43,12,165,33.0,23,43,20,3,2,1
